name	linking_url
Georges Tron	https://fr.wikipedia.org/wiki/Georges_Tron
Jean Ueberschlag	https://fr.wikipedia.org/wiki/Jean_Ueberschlag
François Truffaut	https://fr.wikipedia.org/wiki/François_Truffaut
Léon Vachet	https://fr.wikipedia.org/wiki/Léon_Vachet
Daniel Vaillant	https://fr.wikipedia.org/wiki/Daniel_Vaillant
André Vallini	https://fr.wikipedia.org/wiki/André_Vallini
Manuel Valls	https://fr.wikipedia.org/wiki/Manuel_Valls
François Vannson	https://fr.wikipedia.org/wiki/François_Vannson
Michel Vaxès	https://fr.wikipedia.org/wiki/Michel_Vaxès
Alain Venot	https://fr.wikipedia.org/wiki/Alain_Venot
Francis Vercamer	https://fr.wikipedia.org/wiki/Francis_Vercamer
Michel Vergnier	https://fr.wikipedia.org/wiki/Michel_Vergnier
Jean-Sébastien Vialatte	https://fr.wikipedia.org/wiki/Jean-Sébastien_Vialatte
René-Paul Victoria	https://fr.wikipedia.org/wiki/René-Paul_Victoria
Alain Vidalies	https://fr.wikipedia.org/wiki/Alain_Vidalies
Gérard Vignoble	https://fr.wikipedia.org/wiki/Gérard_Vignoble
François-Xavier Villain	https://fr.wikipedia.org/wiki/François-Xavier_Villain
Jean-Claude Viollet	https://fr.wikipedia.org/wiki/Jean-Claude_Viollet
Philippe Vitel	https://fr.wikipedia.org/wiki/Philippe_Vitel
Gérard Voisin	https://fr.wikipedia.org/wiki/Gérard_Voisin
Michel Voisin	https://fr.wikipedia.org/wiki/Michel_Voisin
Philippe Vuilque	https://fr.wikipedia.org/wiki/Philippe_Vuilque
Jean-Luc Warsmann	https://fr.wikipedia.org/wiki/Jean-Luc_Warsmann
Gérard Weber	https://fr.wikipedia.org/wiki/Gérard_Weber
Éric Woerth	https://fr.wikipedia.org/wiki/Éric_Woerth
Marie-Jo Zimmermann	https://fr.wikipedia.org/wiki/Marie-Jo_Zimmermann
Émile Zuccarelli	https://fr.wikipedia.org/wiki/Émile_Zuccarelli
Michel Zumkeller	https://fr.wikipedia.org/wiki/Michel_Zumkeller
Robert Redford	https://fr.wikipedia.org/wiki/Robert_Redford
Joseph Smith	https://fr.wikipedia.org/wiki/Joseph_Smith
Tadashi Agi	https://fr.wikipedia.org/wiki/Tadashi_Agi
Philippe II	https://fr.wikipedia.org/wiki/Philippe_II_(roi_d'Espagne)
Luc Besson	https://fr.wikipedia.org/wiki/Luc_Besson
Edgar Degas	https://fr.wikipedia.org/wiki/Edgar_Degas
Stanley Milgram	https://fr.wikipedia.org/wiki/Stanley_Milgram
Megumi Hayashibara	https://fr.wikipedia.org/wiki/Megumi_Hayashibara
Diego Vélasquez	https://fr.wikipedia.org/wiki/Diego_Vélasquez
Ken Follett	https://fr.wikipedia.org/wiki/Ken_Follett
Thomas Pynchon	https://fr.wikipedia.org/wiki/Thomas_Pynchon
Bernard Loiseau	https://fr.wikipedia.org/wiki/Bernard_Loiseau
Robert Merle	https://fr.wikipedia.org/wiki/Robert_Merle
Keren Ann	https://fr.wikipedia.org/wiki/Keren_Ann
Étienne Daho	https://fr.wikipedia.org/wiki/Étienne_Daho
Frédéric Couchet	https://fr.wikipedia.org/wiki/Frédéric_Couchet
Evangelista Torricelli	https://fr.wikipedia.org/wiki/Evangelista_Torricelli
George H. W. Bush	https://fr.wikipedia.org/wiki/George_H._W._Bush
Jean Yanne	https://fr.wikipedia.org/wiki/Jean_Yanne
René Descartes	https://fr.wikipedia.org/wiki/René_Descartes
Jacqueline Harpman	https://fr.wikipedia.org/wiki/Jacqueline_Harpman
Henry Bauchau	https://fr.wikipedia.org/wiki/Henry_Bauchau
Alphonse Daudet	https://fr.wikipedia.org/wiki/Alphonse_Daudet
Denis Diderot	https://fr.wikipedia.org/wiki/Denis_Diderot
André Malraux	https://fr.wikipedia.org/wiki/André_Malraux
Philippe Blasband	https://fr.wikipedia.org/wiki/Philippe_Blasband
Miguel de Cervantes	https://fr.wikipedia.org/wiki/Miguel_de_Cervantes
Nicolas-Louis de Lacaille	https://fr.wikipedia.org/wiki/Nicolas-Louis_de_Lacaille
Claude Ptolémée	https://fr.wikipedia.org/wiki/Claude_Ptolémée
Yōichi Takahashi	https://fr.wikipedia.org/wiki/Yōichi_Takahashi
Roland Giraud	https://fr.wikipedia.org/wiki/Roland_Giraud
Jean Van Hamme	https://fr.wikipedia.org/wiki/Jean_Van_Hamme
Jean-Claude Mézières	https://fr.wikipedia.org/wiki/Jean-Claude_Mézières
Pierre Christin	https://fr.wikipedia.org/wiki/Pierre_Christin
H. G. Wells	https://fr.wikipedia.org/wiki/H._G._Wells
Nathalie Baye	https://fr.wikipedia.org/wiki/Nathalie_Baye
Sergi López	https://fr.wikipedia.org/wiki/Sergi_López
André Delvaux	https://fr.wikipedia.org/wiki/André_Delvaux
Toni Morrison	https://fr.wikipedia.org/wiki/Toni_Morrison
Tchéky Karyo	https://fr.wikipedia.org/wiki/Tchéky_Karyo
René Girard	https://fr.wikipedia.org/wiki/René_Girard
Hans Blix	https://fr.wikipedia.org/wiki/Hans_Blix
Mohamed el-Baradei	https://fr.wikipedia.org/wiki/Mohamed_el-Baradei
Gérard Depardieu	https://fr.wikipedia.org/wiki/Gérard_Depardieu
Quentin Tarantino	https://fr.wikipedia.org/wiki/Quentin_Tarantino
Marc Bourgne	https://fr.wikipedia.org/wiki/Marc_Bourgne
Jacques Brel	https://fr.wikipedia.org/wiki/Jacques_Brel
François Cavanna	https://fr.wikipedia.org/wiki/François_Cavanna
Romain Gary	https://fr.wikipedia.org/wiki/Romain_Gary
Simone de Beauvoir	https://fr.wikipedia.org/wiki/Simone_de_Beauvoir
Tristan Bernard	https://fr.wikipedia.org/wiki/Tristan_Bernard
Jacques-Henri Bernardin de Saint-Pierre	https://fr.wikipedia.org/wiki/Jacques-Henri_Bernardin_de_Saint-Pierre
Sébastien Japrisot	https://fr.wikipedia.org/wiki/Sébastien_Japrisot
Raphaële Billetdoux	https://fr.wikipedia.org/wiki/Raphaële_Billetdoux
Maurice Blanchot	https://fr.wikipedia.org/wiki/Maurice_Blanchot
Léon Bloy	https://fr.wikipedia.org/wiki/Léon_Bloy
Nicolas Boileau	https://fr.wikipedia.org/wiki/Nicolas_Boileau
Yves Bonnefoy	https://fr.wikipedia.org/wiki/Yves_Bonnefoy
Henri Bosco	https://fr.wikipedia.org/wiki/Henri_Bosco
René Magritte	https://fr.wikipedia.org/wiki/René_Magritte
Auguste de Villiers de L'Isle-Adam	https://fr.wikipedia.org/wiki/Auguste_de_Villiers_de_L'Isle-Adam
John Brunner	https://fr.wikipedia.org/wiki/John_Brunner
Jacques-Bénigne Bossuet	https://fr.wikipedia.org/wiki/Jacques-Bénigne_Bossuet
Paul Bourget	https://fr.wikipedia.org/wiki/Paul_Bourget
Joë Bousquet	https://fr.wikipedia.org/wiki/Joë_Bousquet
Michel Butor	https://fr.wikipedia.org/wiki/Michel_Butor
André Breton	https://fr.wikipedia.org/wiki/André_Breton
Jean Cayrol	https://fr.wikipedia.org/wiki/Jean_Cayrol
Christophe Blain	https://fr.wikipedia.org/wiki/Christophe_Blain
Terry Gilliam	https://fr.wikipedia.org/wiki/Terry_Gilliam
Greg Bear	https://fr.wikipedia.org/wiki/Greg_Bear
Arthur C. Clarke	https://fr.wikipedia.org/wiki/Arthur_C._Clarke
John Wyndham	https://fr.wikipedia.org/wiki/John_Wyndham
Joseph Kasa-Vubu	https://fr.wikipedia.org/wiki/Joseph_Kasa-Vubu
Steven Spielberg	https://fr.wikipedia.org/wiki/Steven_Spielberg
Anders Celsius	https://fr.wikipedia.org/wiki/Anders_Celsius
Étienne Chatiliez	https://fr.wikipedia.org/wiki/Étienne_Chatiliez
Henri Becquerel	https://fr.wikipedia.org/wiki/Henri_Becquerel
René Char	https://fr.wikipedia.org/wiki/René_Char
Jacques Chardonne	https://fr.wikipedia.org/wiki/Jacques_Chardonne
Malcolm de Chazal	https://fr.wikipedia.org/wiki/Malcolm_de_Chazal
André Chénier	https://fr.wikipedia.org/wiki/André_Chénier
Paul Claudel	https://fr.wikipedia.org/wiki/Paul_Claudel
Serge Gainsbourg	https://fr.wikipedia.org/wiki/Serge_Gainsbourg
Bertrand Blier	https://fr.wikipedia.org/wiki/Bertrand_Blier
Pedro Almodóvar	https://fr.wikipedia.org/wiki/Pedro_Almodóvar
Georges Lautner	https://fr.wikipedia.org/wiki/Georges_Lautner
Bertrand Tavernier	https://fr.wikipedia.org/wiki/Bertrand_Tavernier
Jacques Tati	https://fr.wikipedia.org/wiki/Jacques_Tati
Jean Vigo	https://fr.wikipedia.org/wiki/Jean_Vigo
Robert Zemeckis	https://fr.wikipedia.org/wiki/Robert_Zemeckis
Samuel R. Delany	https://fr.wikipedia.org/wiki/Samuel_R._Delany
Ivan Efremov	https://fr.wikipedia.org/wiki/Ivan_Efremov
Poul Anderson	https://fr.wikipedia.org/wiki/Poul_Anderson
A. E. van Vogt	https://fr.wikipedia.org/wiki/A._E._van_Vogt
Michel Boujenah	https://fr.wikipedia.org/wiki/Michel_Boujenah
Pierre Desproges	https://fr.wikipedia.org/wiki/Pierre_Desproges
Walt Whitman	https://fr.wikipedia.org/wiki/Walt_Whitman
Tennessee Williams	https://fr.wikipedia.org/wiki/Tennessee_Williams
Philippe Curval	https://fr.wikipedia.org/wiki/Philippe_Curval
Antonín Dvořák	https://fr.wikipedia.org/wiki/Antonín_Dvořák
Christopher Priest	https://fr.wikipedia.org/wiki/Christopher_Priest_(écrivain)
James Blish	https://fr.wikipedia.org/wiki/James_Blish
Jack Williamson	https://fr.wikipedia.org/wiki/Jack_Williamson
Régis Messac	https://fr.wikipedia.org/wiki/Régis_Messac
Gérard Klein	https://fr.wikipedia.org/wiki/Gérard_Klein_(écrivain)
Robert Silverberg	https://fr.wikipedia.org/wiki/Robert_Silverberg
Michel Jeury	https://fr.wikipedia.org/wiki/Michel_Jeury
Brian Aldiss	https://fr.wikipedia.org/wiki/Brian_Aldiss
Serge Brussolo	https://fr.wikipedia.org/wiki/Serge_Brussolo
Kurt Vonnegut	https://fr.wikipedia.org/wiki/Kurt_Vonnegut
Maurice Renard	https://fr.wikipedia.org/wiki/Maurice_Renard_(écrivain)
Jean-Pierre Andrevon	https://fr.wikipedia.org/wiki/Jean-Pierre_Andrevon
Theodore Sturgeon	https://fr.wikipedia.org/wiki/Theodore_Sturgeon
Olaf Stapledon	https://fr.wikipedia.org/wiki/Olaf_Stapledon
J.-H. Rosny aîné	https://fr.wikipedia.org/wiki/J.-H._Rosny_aîné
Ursula K. Le Guin	https://fr.wikipedia.org/wiki/Ursula_K._Le_Guin
J. G. Ballard	https://fr.wikipedia.org/wiki/J._G._Ballard
Fritz Leiber	https://fr.wikipedia.org/wiki/Fritz_Leiber_(écrivain)
Ian Watson	https://fr.wikipedia.org/wiki/Ian_Watson
Fredric Brown	https://fr.wikipedia.org/wiki/Fredric_Brown
Harlan Ellison	https://fr.wikipedia.org/wiki/Harlan_Ellison
Clifford D. Simak	https://fr.wikipedia.org/wiki/Clifford_D._Simak
Michael Moorcock	https://fr.wikipedia.org/wiki/Michael_Moorcock
Robert A. Heinlein	https://fr.wikipedia.org/wiki/Robert_A._Heinlein
Abraham Lincoln	https://fr.wikipedia.org/wiki/Abraham_Lincoln
George Washington	https://fr.wikipedia.org/wiki/George_Washington
Pierre Souvestre	https://fr.wikipedia.org/wiki/Pierre_Souvestre
Marcel Allain	https://fr.wikipedia.org/wiki/Marcel_Allain
Marc Aurèle	https://fr.wikipedia.org/wiki/Marc_Aurèle
Gregory Benford	https://fr.wikipedia.org/wiki/Gregory_Benford
John McEnroe	https://fr.wikipedia.org/wiki/John_McEnroe
Henri IV	https://fr.wikipedia.org/wiki/Henri_IV_(roi_de_France)
François Ravaillac	https://fr.wikipedia.org/wiki/François_Ravaillac
Costa-Gavras	https://fr.wikipedia.org/wiki/Costa-Gavras
Sébastien Le Prestre de Vauban	https://fr.wikipedia.org/wiki/Sébastien_Le_Prestre_de_Vauban
Henri III	https://fr.wikipedia.org/wiki/Henri_III_(roi_de_France)
Charles IX	https://fr.wikipedia.org/wiki/Charles_IX_(roi_de_France)
François II	https://fr.wikipedia.org/wiki/François_II_(roi_de_France)
Henri II	https://fr.wikipedia.org/wiki/Henri_II_(roi_de_France)
Ayrton Senna	https://fr.wikipedia.org/wiki/Ayrton_Senna
Franklin Delano Roosevelt	https://fr.wikipedia.org/wiki/Franklin_Delano_Roosevelt
Auguste	https://fr.wikipedia.org/wiki/Auguste
Tibère	https://fr.wikipedia.org/wiki/Tibère
Jean Cabot	https://fr.wikipedia.org/wiki/Jean_Cabot
Juan Manuel Fangio	https://fr.wikipedia.org/wiki/Juan_Manuel_Fangio
Marlene Dietrich	https://fr.wikipedia.org/wiki/Marlene_Dietrich
Sichuan	https://fr.wikipedia.org/wiki/Sichuan
Buster Keaton	https://fr.wikipedia.org/wiki/Buster_Keaton
Carl Friedrich Gauss	https://fr.wikipedia.org/wiki/Carl_Friedrich_Gauss
Ward Cunningham	https://fr.wikipedia.org/wiki/Ward_Cunningham
Boileau-Narcejac	https://fr.wikipedia.org/wiki/Boileau-Narcejac
Horatio Nelson	https://fr.wikipedia.org/wiki/Horatio_Nelson
Frédéric Dard	https://fr.wikipedia.org/wiki/Frédéric_Dard
Alexandre Dumas fils	https://fr.wikipedia.org/wiki/Alexandre_Dumas_fils
Alphonse Boudard	https://fr.wikipedia.org/wiki/Alphonse_Boudard
Laïka	https://fr.wikipedia.org/wiki/Laïka
Colette	https://fr.wikipedia.org/wiki/Colette
Gustave Eiffel	https://fr.wikipedia.org/wiki/Gustave_Eiffel
Benjamin Constant	https://fr.wikipedia.org/wiki/Benjamin_Constant
François Coppée	https://fr.wikipedia.org/wiki/François_Coppée
Pierre Corneille	https://fr.wikipedia.org/wiki/Pierre_Corneille
René Daumal	https://fr.wikipedia.org/wiki/René_Daumal
Dominique Vivant Denon	https://fr.wikipedia.org/wiki/Dominique_Vivant_Denon
Robert Desnos	https://fr.wikipedia.org/wiki/Robert_Desnos
Pierre Drieu la Rochelle	https://fr.wikipedia.org/wiki/Pierre_Drieu_la_Rochelle
Maurice Druon	https://fr.wikipedia.org/wiki/Maurice_Druon
Georges Duhamel	https://fr.wikipedia.org/wiki/Georges_Duhamel
Théodore de Banville	https://fr.wikipedia.org/wiki/Théodore_de_Banville
Hérodote	https://fr.wikipedia.org/wiki/Hérodote
Léopold Ier	https://fr.wikipedia.org/wiki/Léopold_Ier_(roi_des_Belges)
Sushun	https://fr.wikipedia.org/wiki/Sushun
Jinmu	https://fr.wikipedia.org/wiki/Jinmu
John Carmack	https://fr.wikipedia.org/wiki/John_Carmack
Jules Brunfaut	https://fr.wikipedia.org/wiki/Jules_Brunfaut
Édouard Estaunié	https://fr.wikipedia.org/wiki/Édouard_Estaunié
Charles Exbrayat	https://fr.wikipedia.org/wiki/Charles_Exbrayat
Lucio Gutiérrez	https://fr.wikipedia.org/wiki/Lucio_Gutiérrez
Fénelon	https://fr.wikipedia.org/wiki/Fénelon
Paul Fort	https://fr.wikipedia.org/wiki/Paul_Fort
Irène Frain	https://fr.wikipedia.org/wiki/Irène_Frain
Suizei	https://fr.wikipedia.org/wiki/Suizei
Annei	https://fr.wikipedia.org/wiki/Annei
Itoku	https://fr.wikipedia.org/wiki/Itoku
Bidatsu	https://fr.wikipedia.org/wiki/Bidatsu
Yōmei	https://fr.wikipedia.org/wiki/Yōmei
Anatole France	https://fr.wikipedia.org/wiki/Anatole_France
Roger Frison-Roche	https://fr.wikipedia.org/wiki/Roger_Frison-Roche
Marie Darrieussecq	https://fr.wikipedia.org/wiki/Marie_Darrieussecq
Eugène Fromentin	https://fr.wikipedia.org/wiki/Eugène_Fromentin
Paul Gadenne	https://fr.wikipedia.org/wiki/Paul_Gadenne
Christian Gailly	https://fr.wikipedia.org/wiki/Christian_Gailly
Émile Gaboriau	https://fr.wikipedia.org/wiki/Émile_Gaboriau
Maurice Genevoix	https://fr.wikipedia.org/wiki/Maurice_Genevoix
Jean Giono	https://fr.wikipedia.org/wiki/Jean_Giono
Jean Giraudoux	https://fr.wikipedia.org/wiki/Jean_Giraudoux
Edmond de Goncourt	https://fr.wikipedia.org/wiki/Edmond_de_Goncourt
Jules de Goncourt	https://fr.wikipedia.org/wiki/Jules_de_Goncourt
Julien Gracq	https://fr.wikipedia.org/wiki/Julien_Gracq
Jack London	https://fr.wikipedia.org/wiki/Jack_London
F. Scott Fitzgerald	https://fr.wikipedia.org/wiki/F._Scott_Fitzgerald
Julien Green	https://fr.wikipedia.org/wiki/Julien_Green
Hervé Guibert	https://fr.wikipedia.org/wiki/Hervé_Guibert
Jean-Edern Hallier	https://fr.wikipedia.org/wiki/Jean-Edern_Hallier
José-Maria de Heredia	https://fr.wikipedia.org/wiki/José-Maria_de_Heredia
Joris-Karl Huysmans	https://fr.wikipedia.org/wiki/Joris-Karl_Huysmans
Eugène Ionesco	https://fr.wikipedia.org/wiki/Eugène_Ionesco
Max Jacob	https://fr.wikipedia.org/wiki/Max_Jacob
Alain Prost	https://fr.wikipedia.org/wiki/Alain_Prost
Peugeot	https://fr.wikipedia.org/wiki/Peugeot
Anne-Sophie Mutter	https://fr.wikipedia.org/wiki/Anne-Sophie_Mutter
Jun'ichirō Koizumi	https://fr.wikipedia.org/wiki/Jun'ichirō_Koizumi
Neal Stephenson	https://fr.wikipedia.org/wiki/Neal_Stephenson
Johannes Kepler	https://fr.wikipedia.org/wiki/Johannes_Kepler
Alfred Jarry	https://fr.wikipedia.org/wiki/Alfred_Jarry
Marcel Jouhandeau	https://fr.wikipedia.org/wiki/Marcel_Jouhandeau
Pierre Jean Jouve	https://fr.wikipedia.org/wiki/Pierre_Jean_Jouve
Joseph Kessel	https://fr.wikipedia.org/wiki/Joseph_Kessel
Bernard-Marie Koltès	https://fr.wikipedia.org/wiki/Bernard-Marie_Koltès
Eugène Labiche	https://fr.wikipedia.org/wiki/Eugène_Labiche
Jean de La Bruyère	https://fr.wikipedia.org/wiki/Jean_de_La_Bruyère
Pierre Choderlos de Laclos	https://fr.wikipedia.org/wiki/Pierre_Choderlos_de_Laclos
Madame de La Fayette	https://fr.wikipedia.org/wiki/Madame_de_La_Fayette
Jules Laforgue	https://fr.wikipedia.org/wiki/Jules_Laforgue
Alphonse de Lamartine	https://fr.wikipedia.org/wiki/Alphonse_de_Lamartine
Valery Larbaud	https://fr.wikipedia.org/wiki/Valery_Larbaud
Sully Prudhomme	https://fr.wikipedia.org/wiki/Sully_Prudhomme
François Schuiten	https://fr.wikipedia.org/wiki/François_Schuiten
Aldo van Eyck	https://fr.wikipedia.org/wiki/Aldo_van_Eyck
Stefan Wul	https://fr.wikipedia.org/wiki/Stefan_Wul
William Hogarth	https://fr.wikipedia.org/wiki/William_Hogarth
John William Strutt Rayleigh	https://fr.wikipedia.org/wiki/John_William_Strutt_Rayleigh
Athalaric	https://fr.wikipedia.org/wiki/Athalaric
Marcel Duchamp	https://fr.wikipedia.org/wiki/Marcel_Duchamp
Alexandre Chevtchenko	https://fr.wikipedia.org/wiki/Alexandre_Chevtchenko_(peintre)
Gottfried Wilhelm Leibniz	https://fr.wikipedia.org/wiki/Gottfried_Wilhelm_Leibniz
Guangdong	https://fr.wikipedia.org/wiki/Guangdong
James Ellroy	https://fr.wikipedia.org/wiki/James_Ellroy
Comte de Lautréamont	https://fr.wikipedia.org/wiki/Comte_de_Lautréamont
Jet Li	https://fr.wikipedia.org/wiki/Jet_Li
Robert Hooke	https://fr.wikipedia.org/wiki/Robert_Hooke
Martin Luther	https://fr.wikipedia.org/wiki/Martin_Luther
Jean-Pierre Serre	https://fr.wikipedia.org/wiki/Jean-Pierre_Serre
Joe Haldeman	https://fr.wikipedia.org/wiki/Joe_Haldeman
Jean Drucker	https://fr.wikipedia.org/wiki/Jean_Drucker
Francisco Gil Díaz	https://fr.wikipedia.org/wiki/Francisco_Gil_Díaz
Confucius	https://fr.wikipedia.org/wiki/Confucius
Valentina Terechkova	https://fr.wikipedia.org/wiki/Valentina_Terechkova
Henri VIII	https://fr.wikipedia.org/wiki/Henri_VIII
Sima Qian	https://fr.wikipedia.org/wiki/Sima_Qian
Oliver Heaviside	https://fr.wikipedia.org/wiki/Oliver_Heaviside
Claude Hagège	https://fr.wikipedia.org/wiki/Claude_Hagège
Paul Passy	https://fr.wikipedia.org/wiki/Paul_Passy
Leo Perutz	https://fr.wikipedia.org/wiki/Leo_Perutz
James Madison	https://fr.wikipedia.org/wiki/James_Madison
Évariste Galois	https://fr.wikipedia.org/wiki/Évariste_Galois
Felix Klein	https://fr.wikipedia.org/wiki/Felix_Klein
Jean Calvin	https://fr.wikipedia.org/wiki/Jean_Calvin
Youri Bandajevsky	https://fr.wikipedia.org/wiki/Youri_Bandajevsky
Arcadi et Boris Strougatski	https://fr.wikipedia.org/wiki/Arcadi_et_Boris_Strougatski
Karel Čapek	https://fr.wikipedia.org/wiki/Karel_Čapek
Étienne	https://fr.wikipedia.org/wiki/Étienne_(martyr)
Catherine d'Aragon	https://fr.wikipedia.org/wiki/Catherine_d'Aragon
Hugo Gernsback	https://fr.wikipedia.org/wiki/Hugo_Gernsback
Léon Blum	https://fr.wikipedia.org/wiki/Léon_Blum
Richard Dawkins	https://fr.wikipedia.org/wiki/Richard_Dawkins
Edgar Morin	https://fr.wikipedia.org/wiki/Edgar_Morin
Henri VII	https://fr.wikipedia.org/wiki/Henri_VII_(roi_d'Angleterre)
François Villon	https://fr.wikipedia.org/wiki/François_Villon
Mohammed Dib	https://fr.wikipedia.org/wiki/Mohammed_Dib
Édouard III	https://fr.wikipedia.org/wiki/Édouard_III
Luis Ernesto Derbez	https://fr.wikipedia.org/wiki/Luis_Ernesto_Derbez
Nelson Mandela	https://fr.wikipedia.org/wiki/Nelson_Mandela
Isabel Allende	https://fr.wikipedia.org/wiki/Isabel_Allende
Richard III	https://fr.wikipedia.org/wiki/Richard_III
Louis Chedid	https://fr.wikipedia.org/wiki/Louis_Chedid
Indira Gandhi	https://fr.wikipedia.org/wiki/Indira_Gandhi
Paul Painlevé	https://fr.wikipedia.org/wiki/Paul_Painlevé
Édouard IV	https://fr.wikipedia.org/wiki/Édouard_IV
Steve Wozniak	https://fr.wikipedia.org/wiki/Steve_Wozniak
Jérôme Pétion de Villeneuve	https://fr.wikipedia.org/wiki/Jérôme_Pétion_de_Villeneuve
Babur	https://fr.wikipedia.org/wiki/Babur
Édouard V	https://fr.wikipedia.org/wiki/Édouard_V
Richard Cœur de Lion	https://fr.wikipedia.org/wiki/Richard_Cœur_de_Lion
Alain	https://fr.wikipedia.org/wiki/Alain_(philosophe)
Kalpana Chawla	https://fr.wikipedia.org/wiki/Kalpana_Chawla
Fred	https://fr.wikipedia.org/wiki/Fred_(auteur)
Oliver Cromwell	https://fr.wikipedia.org/wiki/Oliver_Cromwell
Steve Ballmer	https://fr.wikipedia.org/wiki/Steve_Ballmer
Frank Zappa	https://fr.wikipedia.org/wiki/Frank_Zappa
Daniel Balavoine	https://fr.wikipedia.org/wiki/Daniel_Balavoine
Adam Smith	https://fr.wikipedia.org/wiki/Adam_Smith
Constantin Ier	https://fr.wikipedia.org/wiki/Constantin_Ier_(empereur_romain)
Jacques Prévert	https://fr.wikipedia.org/wiki/Jacques_Prévert
Bill Clinton	https://fr.wikipedia.org/wiki/Bill_Clinton
Winston Churchill	https://fr.wikipedia.org/wiki/Winston_Churchill
Michel Debré	https://fr.wikipedia.org/wiki/Michel_Debré
Marguerite Yourcenar	https://fr.wikipedia.org/wiki/Marguerite_Yourcenar
Niels Henrik Abel	https://fr.wikipedia.org/wiki/Niels_Henrik_Abel
François Cheng	https://fr.wikipedia.org/wiki/François_Cheng
Ludwig van Beethoven	https://fr.wikipedia.org/wiki/Ludwig_van_Beethoven
Donald Knuth	https://fr.wikipedia.org/wiki/Donald_Knuth
Frères Dardenne	https://fr.wikipedia.org/wiki/Frères_Dardenne
Giuseppe Peano	https://fr.wikipedia.org/wiki/Giuseppe_Peano
Lázaro Cárdenas	https://fr.wikipedia.org/wiki/Lázaro_Cárdenas
Raoul Vaneigem	https://fr.wikipedia.org/wiki/Raoul_Vaneigem
René Thom	https://fr.wikipedia.org/wiki/René_Thom
Anne Boleyn	https://fr.wikipedia.org/wiki/Anne_Boleyn
Joost van den Vondel	https://fr.wikipedia.org/wiki/Joost_van_den_Vondel
Radio-télévision belge de la Communauté française	https://fr.wikipedia.org/wiki/Radio-télévision_belge_de_la_Communauté_française
Kim Stanley Robinson	https://fr.wikipedia.org/wiki/Kim_Stanley_Robinson
Léopold II	https://fr.wikipedia.org/wiki/Léopold_II_(roi_des_Belges)
Karl-Wilhelm Naundorff	https://fr.wikipedia.org/wiki/Karl-Wilhelm_Naundorff
Louis XVIII	https://fr.wikipedia.org/wiki/Louis_XVIII
Charles X	https://fr.wikipedia.org/wiki/Charles_X
Léopold III	https://fr.wikipedia.org/wiki/Léopold_III_(roi_des_Belges)
Louis-Philippe Ier	https://fr.wikipedia.org/wiki/Louis-Philippe_Ier
Berthe Morisot	https://fr.wikipedia.org/wiki/Berthe_Morisot
Shivaji	https://fr.wikipedia.org/wiki/Shivaji
Roi Arthur	https://fr.wikipedia.org/wiki/Roi_Arthur
Édouard VI	https://fr.wikipedia.org/wiki/Édouard_VI
Nadar	https://fr.wikipedia.org/wiki/Nadar
Gérard de Nerval	https://fr.wikipedia.org/wiki/Gérard_de_Nerval
Alain Delon	https://fr.wikipedia.org/wiki/Alain_Delon
Marie Ire	https://fr.wikipedia.org/wiki/Marie_Ire_(reine_d'Angleterre)
Gustave Caillebotte	https://fr.wikipedia.org/wiki/Gustave_Caillebotte
Juhani Aho	https://fr.wikipedia.org/wiki/Juhani_Aho
Robert Ier de Normandie	https://fr.wikipedia.org/wiki/Robert_Ier_de_Normandie
Tristan Corbière	https://fr.wikipedia.org/wiki/Tristan_Corbière
Queen Latifah	https://fr.wikipedia.org/wiki/Queen_Latifah
Patrick Chesnais	https://fr.wikipedia.org/wiki/Patrick_Chesnais
Dominique Schnapper	https://fr.wikipedia.org/wiki/Dominique_Schnapper
Élisabeth Ire	https://fr.wikipedia.org/wiki/Élisabeth_Ire_(reine_d'Angleterre)
Guillaume le Conquérant	https://fr.wikipedia.org/wiki/Guillaume_le_Conquérant
Émile Littré	https://fr.wikipedia.org/wiki/Émile_Littré
Lech Wałęsa	https://fr.wikipedia.org/wiki/Lech_Wałęsa
Roald Dahl	https://fr.wikipedia.org/wiki/Roald_Dahl
Tony Garnier	https://fr.wikipedia.org/wiki/Tony_Garnier
Hokusai	https://fr.wikipedia.org/wiki/Hokusai
Stendhal	https://fr.wikipedia.org/wiki/Stendhal
Jean-Pierre Kucheida	https://fr.wikipedia.org/wiki/Jean-Pierre_Kucheida
Srinivasa Ramanujan	https://fr.wikipedia.org/wiki/Srinivasa_Ramanujan
Édouard Herriot	https://fr.wikipedia.org/wiki/Édouard_Herriot
Jeanne Grey	https://fr.wikipedia.org/wiki/Jeanne_Grey
Clément V	https://fr.wikipedia.org/wiki/Clément_V
Søren Sørensen	https://fr.wikipedia.org/wiki/Søren_Sørensen
Joannes Brønsted	https://fr.wikipedia.org/wiki/Joannes_Brønsted
Jean-Pierre Darroussin	https://fr.wikipedia.org/wiki/Jean-Pierre_Darroussin
Robert Guédiguian	https://fr.wikipedia.org/wiki/Robert_Guédiguian
Ariane Ascaride	https://fr.wikipedia.org/wiki/Ariane_Ascaride
Antoine Lavoisier	https://fr.wikipedia.org/wiki/Antoine_Lavoisier
Max Planck	https://fr.wikipedia.org/wiki/Max_Planck
Edsger Dijkstra	https://fr.wikipedia.org/wiki/Edsger_Dijkstra
Subrahmanyan Chandrasekhar	https://fr.wikipedia.org/wiki/Subrahmanyan_Chandrasekhar
