name	linking_url
Élisabeth Báthory	https://fr.wikipedia.org/wiki/Élisabeth_Báthory
Andrew Tanenbaum	https://fr.wikipedia.org/wiki/Andrew_Tanenbaum
Vitruve	https://fr.wikipedia.org/wiki/Vitruve
George Herbert (égyptologue)	https://fr.wikipedia.org/wiki/George_Herbert
Gaston Maspero	https://fr.wikipedia.org/wiki/Gaston_Maspero
Château-Thierry	https://fr.wikipedia.org/wiki/Château-Thierry
Jorge Luis Borges	https://fr.wikipedia.org/wiki/Jorge_Luis
Wilhelm Ostwald	https://fr.wikipedia.org/wiki/Wilhelm_Ostwald
Raoul Salan	https://fr.wikipedia.org/wiki/Raoul_Salan
Mohamed Boudiaf	https://fr.wikipedia.org/wiki/Mohamed_Boudiaf
Ouadji	https://fr.wikipedia.org/wiki/Ouadji
André Martinet	https://fr.wikipedia.org/wiki/André_Martinet
Péter Hajdú	https://fr.wikipedia.org/wiki/Péter_Hajdú
Gustave Thibon	https://fr.wikipedia.org/wiki/Gustave_Thibon
Jack Vance	https://fr.wikipedia.org/wiki/Jack_Vance
Giorgione	https://fr.wikipedia.org/wiki/Giorgione
Stefan Zweig	https://fr.wikipedia.org/wiki/Stefan_Zweig
Maurice Couve de Murville	https://fr.wikipedia.org/wiki/Maurice_Couve
Alain Gillot-Pétré	https://fr.wikipedia.org/wiki/Alain_Gillot-Pétré
Simone Weil	https://fr.wikipedia.org/wiki/Simone_Weil
Marguerite Duras	https://fr.wikipedia.org/wiki/Marguerite_Duras
Milan Kundera	https://fr.wikipedia.org/wiki/Milan_Kundera
Amélie Nothomb	https://fr.wikipedia.org/wiki/Amélie_Nothomb
Mont Blanc	https://fr.wikipedia.org/wiki/Mont_Blanc
Harry S. Truman	https://fr.wikipedia.org/wiki/Harry_S.
Louise de Vilmorin	https://fr.wikipedia.org/wiki/Louise_de
Mohandas Karamchand Gandhi	https://fr.wikipedia.org/wiki/Mohandas_Karamchand
Porbandar	https://fr.wikipedia.org/wiki/Porbandar
Henry David Thoreau	https://fr.wikipedia.org/wiki/Henry_David
Innocent XII	https://fr.wikipedia.org/wiki/Innocent_XII
Frederick Gowland Hopkins	https://fr.wikipedia.org/wiki/Frederick_Gowland
Robert Escarpit	https://fr.wikipedia.org/wiki/Robert_Escarpit
